# k[h/Mpc]   R1   R2 
# 
2.8989e+00 3.0518e+01 2.5561e+00
2.9257e+00 3.0008e+01 2.5216e+00
2.9528e+00 2.9507e+01 2.4875e+00
2.9801e+00 2.9013e+01 2.4538e+00
3.0077e+00 2.8528e+01 2.4204e+00
3.0356e+00 2.8049e+01 2.3873e+00
3.0637e+00 2.7579e+01 2.3546e+00
3.0920e+00 2.7115e+01 2.3223e+00
3.1207e+00 2.6659e+01 2.2903e+00
3.1496e+00 2.6210e+01 2.2586e+00
3.1787e+00 2.5768e+01 2.2273e+00
3.2081e+00 2.5332e+01 2.1963e+00
3.2378e+00 2.4905e+01 2.1657e+00
3.2678e+00 2.4483e+01 2.1354e+00
3.2981e+00 2.4068e+01 2.1054e+00
3.3286e+00 2.3660e+01 2.0758e+00
3.3594e+00 2.3258e+01 2.0465e+00
3.3905e+00 2.2862e+01 2.0176e+00
3.4219e+00 2.2473e+01 1.9889e+00
3.4536e+00 2.2090e+01 1.9606e+00
3.4855e+00 2.1713e+01 1.9326e+00
3.5178e+00 2.1341e+01 1.9050e+00
3.5504e+00 2.0977e+01 1.8777e+00
3.5833e+00 2.0618e+01 1.8507e+00
3.6164e+00 2.0264e+01 1.8240e+00
3.6499e+00 1.9916e+01 1.7976e+00
3.6837e+00 1.9574e+01 1.7715e+00
3.7178e+00 1.9237e+01 1.7458e+00
3.7522e+00 1.8906e+01 1.7203e+00
3.7869e+00 1.8580e+01 1.6952e+00
3.8220e+00 1.8260e+01 1.6704e+00
3.8574e+00 1.7944e+01 1.6458e+00
3.8931e+00 1.7634e+01 1.6216e+00
3.9291e+00 1.7329e+01 1.5977e+00
3.9655e+00 1.7028e+01 1.5741e+00
4.0022e+00 1.6733e+01 1.5507e+00
4.0393e+00 1.6442e+01 1.5277e+00
4.0767e+00 1.6157e+01 1.5049e+00
4.1144e+00 1.5875e+01 1.4824e+00
4.1525e+00 1.5599e+01 1.4602e+00
4.1909e+00 1.5327e+01 1.4383e+00
4.2297e+00 1.5059e+01 1.4166e+00
4.2689e+00 1.4796e+01 1.3953e+00
4.3084e+00 1.4537e+01 1.3742e+00
4.3483e+00 1.4283e+01 1.3534e+00
4.3886e+00 1.4032e+01 1.3328e+00
4.4292e+00 1.3786e+01 1.3126e+00
4.4702e+00 1.3544e+01 1.2925e+00
4.5116e+00 1.3306e+01 1.2728e+00
4.5533e+00 1.3072e+01 1.2533e+00
4.5955e+00 1.2842e+01 1.2341e+00
4.6380e+00 1.2615e+01 1.2151e+00
4.6810e+00 1.2393e+01 1.1964e+00
4.7243e+00 1.2174e+01 1.1779e+00
4.7680e+00 1.1958e+01 1.1596e+00
4.8122e+00 1.1747e+01 1.1416e+00
4.8567e+00 1.1539e+01 1.1239e+00
4.9017e+00 1.1334e+01 1.1064e+00
4.9471e+00 1.1133e+01 1.0891e+00
4.9929e+00 1.0935e+01 1.0721e+00
5.0391e+00 1.0740e+01 1.0553e+00
5.0857e+00 1.0549e+01 1.0387e+00
5.1328e+00 1.0361e+01 1.0223e+00
5.1803e+00 1.0176e+01 1.0062e+00
5.2283e+00 9.9949e+00 9.9033e-01
5.2767e+00 9.8166e+00 9.7468e-01
5.3255e+00 9.6414e+00 9.5925e-01
5.3748e+00 9.4692e+00 9.4405e-01
5.4246e+00 9.3001e+00 9.2906e-01
5.4748e+00 9.1339e+00 9.1430e-01
5.5255e+00 8.9706e+00 8.9975e-01
5.5766e+00 8.8101e+00 8.8541e-01
5.6283e+00 8.6525e+00 8.7128e-01
5.6804e+00 8.4976e+00 8.5736e-01
5.7330e+00 8.3455e+00 8.4365e-01
5.7860e+00 8.1960e+00 8.3014e-01
5.8396e+00 8.0491e+00 8.1682e-01
5.8937e+00 7.9048e+00 8.0370e-01
5.9482e+00 7.7631e+00 7.9078e-01
6.0033e+00 7.6238e+00 7.7805e-01
6.0589e+00 7.4870e+00 7.6551e-01
6.1150e+00 7.3525e+00 7.5316e-01
6.1716e+00 7.2205e+00 7.4099e-01
6.2287e+00 7.0907e+00 7.2900e-01
6.2864e+00 6.9633e+00 7.1719e-01
6.3446e+00 6.8381e+00 7.0556e-01
6.4033e+00 6.7150e+00 6.9410e-01
6.4626e+00 6.5942e+00 6.8282e-01
6.5224e+00 6.4755e+00 6.7171e-01
6.5828e+00 6.3589e+00 6.6077e-01
6.6437e+00 6.2443e+00 6.4999e-01
6.7052e+00 6.1318e+00 6.3937e-01
6.7673e+00 6.0213e+00 6.2892e-01
6.8299e+00 5.9127e+00 6.1863e-01
6.8932e+00 5.8060e+00 6.0849e-01
6.9570e+00 5.7012e+00 5.9851e-01
7.0214e+00 5.5983e+00 5.8868e-01
7.0864e+00 5.4972e+00 5.7901e-01
7.1520e+00 5.3979e+00 5.6948e-01
7.2182e+00 5.3003e+00 5.6010e-01
7.2850e+00 5.2045e+00 5.5086e-01
7.3525e+00 5.1104e+00 5.4177e-01
7.4205e+00 5.0179e+00 5.3281e-01
7.4892e+00 4.9271e+00 5.2400e-01
7.5586e+00 4.8379e+00 5.1532e-01
7.6285e+00 4.7503e+00 5.0678e-01
7.6992e+00 4.6643e+00 4.9837e-01
7.7704e+00 4.5797e+00 4.9010e-01
7.8424e+00 4.4967e+00 4.8195e-01
7.9150e+00 4.4152e+00 4.7393e-01
7.9882e+00 4.3351e+00 4.6603e-01
8.0622e+00 4.2564e+00 4.5826e-01
8.1368e+00 4.1792e+00 4.5061e-01
8.2122e+00 4.1033e+00 4.4309e-01
8.2882e+00 4.0288e+00 4.3568e-01
8.3649e+00 3.9556e+00 4.2838e-01
8.4423e+00 3.8837e+00 4.2121e-01
8.5205e+00 3.8131e+00 4.1414e-01
8.5994e+00 3.7438e+00 4.0719e-01
8.6790e+00 3.6757e+00 4.0035e-01
8.7593e+00 3.6088e+00 3.9362e-01
8.8404e+00 3.5431e+00 3.8700e-01
8.9223e+00 3.4786e+00 3.8048e-01
9.0049e+00 3.4152e+00 3.7407e-01
9.0882e+00 3.3530e+00 3.6775e-01
9.1724e+00 3.2919e+00 3.6154e-01
9.2573e+00 3.2319e+00 3.5543e-01
9.3430e+00 3.1730e+00 3.4942e-01
9.4295e+00 3.1151e+00 3.4350e-01
9.5168e+00 3.0583e+00 3.3768e-01
9.6049e+00 3.0025e+00 3.3196e-01
9.6938e+00 2.9477e+00 3.2632e-01
9.7835e+00 2.8938e+00 3.2078e-01
9.8741e+00 2.8410e+00 3.1533e-01
9.9655e+00 2.7891e+00 3.0996e-01
1.0058e+01 2.7381e+00 3.0468e-01
1.0151e+01 2.6880e+00 2.9949e-01
1.0245e+01 2.6389e+00 2.9439e-01
1.0340e+01 2.5906e+00 2.8936e-01
1.0435e+01 2.5432e+00 2.8442e-01
1.0532e+01 2.4967e+00 2.7956e-01
1.0630e+01 2.4510e+00 2.7478e-01
1.0728e+01 2.4061e+00 2.7007e-01
1.0827e+01 2.3620e+00 2.6544e-01
1.0927e+01 2.3188e+00 2.6089e-01
1.1029e+01 2.2763e+00 2.5642e-01
1.1131e+01 2.2345e+00 2.5201e-01
1.1234e+01 2.1936e+00 2.4768e-01
1.1338e+01 2.1533e+00 2.4343e-01
1.1443e+01 2.1138e+00 2.3924e-01
1.1549e+01 2.0750e+00 2.3512e-01
1.1656e+01 2.0370e+00 2.3107e-01
1.1763e+01 1.9996e+00 2.2708e-01
1.1872e+01 1.9628e+00 2.2317e-01
1.1982e+01 1.9268e+00 2.1931e-01
1.2093e+01 1.8914e+00 2.1552e-01
1.2205e+01 1.8566e+00 2.1180e-01
1.2318e+01 1.8225e+00 2.0813e-01
1.2432e+01 1.7890e+00 2.0453e-01
1.2547e+01 1.7561e+00 2.0099e-01
1.2663e+01 1.7238e+00 1.9750e-01
1.2781e+01 1.6921e+00 1.9408e-01
1.2899e+01 1.6609e+00 1.9071e-01
1.3018e+01 1.6304e+00 1.8740e-01
1.3139e+01 1.6003e+00 1.8414e-01
1.3261e+01 1.5709e+00 1.8094e-01
1.3383e+01 1.5419e+00 1.7779e-01
1.3507e+01 1.5135e+00 1.7469e-01
1.3632e+01 1.4856e+00 1.7165e-01
1.3758e+01 1.4582e+00 1.6866e-01
1.3886e+01 1.4313e+00 1.6571e-01
1.4014e+01 1.4049e+00 1.6282e-01
1.4144e+01 1.3790e+00 1.5998e-01
1.4275e+01 1.3536e+00 1.5718e-01
1.4407e+01 1.3286e+00 1.5444e-01
1.4541e+01 1.3041e+00 1.5173e-01
1.4675e+01 1.2800e+00 1.4908e-01
1.4811e+01 1.2564e+00 1.4647e-01
1.4948e+01 1.2331e+00 1.4390e-01
1.5087e+01 1.2104e+00 1.4138e-01
1.5226e+01 1.1880e+00 1.3890e-01
1.5367e+01 1.1660e+00 1.3646e-01
1.5509e+01 1.1445e+00 1.3406e-01
1.5653e+01 1.1233e+00 1.3171e-01
1.5798e+01 1.1025e+00 1.2939e-01
1.5944e+01 1.0821e+00 1.2711e-01
1.6092e+01 1.0621e+00 1.2488e-01
1.6241e+01 1.0425e+00 1.2268e-01
1.6391e+01 1.0232e+00 1.2052e-01
1.6543e+01 1.0042e+00 1.1839e-01
1.6696e+01 9.8562e-01 1.1630e-01
1.6851e+01 9.6736e-01 1.1425e-01
1.7007e+01 9.4944e-01 1.1223e-01
1.7164e+01 9.3185e-01 1.1025e-01
1.7323e+01 9.1457e-01 1.0830e-01
1.7483e+01 8.9762e-01 1.0639e-01
1.7645e+01 8.8098e-01 1.0451e-01
1.7808e+01 8.6464e-01 1.0266e-01
1.7973e+01 8.4860e-01 1.0084e-01
1.8140e+01 8.3285e-01 9.9053e-02
1.8308e+01 8.1740e-01 9.7297e-02
1.8477e+01 8.0223e-01 9.5572e-02
1.8648e+01 7.8733e-01 9.3876e-02
1.8821e+01 7.7272e-01 9.2210e-02
1.8995e+01 7.5837e-01 9.0573e-02
1.9171e+01 7.4428e-01 8.8964e-02
1.9348e+01 7.3045e-01 8.7382e-02
1.9527e+01 7.1688e-01 8.5829e-02
1.9708e+01 7.0355e-01 8.4302e-02
1.9891e+01 6.9048e-01 8.2801e-02
2.0075e+01 6.7764e-01 8.1327e-02
2.0261e+01 6.6504e-01 7.9878e-02
2.0448e+01 6.5267e-01 7.8455e-02
2.0638e+01 6.4053e-01 7.7056e-02
2.0829e+01 6.2861e-01 7.5682e-02
2.1021e+01 6.1691e-01 7.4331e-02
2.1216e+01 6.0543e-01 7.3005e-02
2.1412e+01 5.9416e-01 7.1701e-02
2.1611e+01 5.8309e-01 7.0420e-02
2.1811e+01 5.7223e-01 6.9161e-02
2.2013e+01 5.6157e-01 6.7924e-02
2.2216e+01 5.5111e-01 6.6709e-02
2.2422e+01 5.4084e-01 6.5516e-02
2.2630e+01 5.3076e-01 6.4343e-02
2.2839e+01 5.2087e-01 6.3191e-02
2.3051e+01 5.1116e-01 6.2058e-02
2.3264e+01 5.0163e-01 6.0946e-02
2.3479e+01 4.9227e-01 5.9853e-02
2.3697e+01 4.8309e-01 5.8780e-02
2.3916e+01 4.7408e-01 5.7725e-02
2.4137e+01 4.6523e-01 5.6689e-02
2.4361e+01 4.5655e-01 5.5671e-02
2.4586e+01 4.4803e-01 5.4671e-02
2.4814e+01 4.3966e-01 5.3688e-02
2.5044e+01 4.3146e-01 5.2723e-02
2.5276e+01 4.2340e-01 5.1775e-02
2.5510e+01 4.1549e-01 5.0844e-02
2.5746e+01 4.0773e-01 4.9929e-02
2.5984e+01 4.0011e-01 4.9030e-02
2.6225e+01 3.9263e-01 4.8147e-02
2.6467e+01 3.8529e-01 4.7279e-02
2.6712e+01 3.7809e-01 4.6427e-02
2.6960e+01 3.7102e-01 4.5590e-02
2.7209e+01 3.6409e-01 4.4768e-02
2.7461e+01 3.5728e-01 4.3960e-02
2.7715e+01 3.5059e-01 4.3167e-02
2.7972e+01 3.4403e-01 4.2388e-02
2.8231e+01 3.3760e-01 4.1622e-02
2.8492e+01 3.3128e-01 4.0870e-02
2.8756e+01 3.2508e-01 4.0132e-02
2.9022e+01 3.1899e-01 3.9407e-02
2.9291e+01 3.1302e-01 3.8694e-02
2.9562e+01 3.0716e-01 3.7994e-02
2.9836e+01 3.0141e-01 3.7307e-02
3.0112e+01 2.9576e-01 3.6631e-02
3.0391e+01 2.9022e-01 3.5968e-02
3.0672e+01 2.8478e-01 3.5317e-02
3.0956e+01 2.7944e-01 3.4677e-02
3.1243e+01 2.7421e-01 3.4049e-02
3.1532e+01 2.6907e-01 3.3432e-02
3.1824e+01 2.6402e-01 3.2825e-02
3.2118e+01 2.5907e-01 3.2230e-02
3.2416e+01 2.5421e-01 3.1645e-02
3.2716e+01 2.4944e-01 3.1071e-02
3.3019e+01 2.4476e-01 3.0507e-02
3.3324e+01 2.4017e-01 2.9953e-02
3.3633e+01 2.3566e-01 2.9409e-02
3.3944e+01 2.3124e-01 2.8875e-02
3.4258e+01 2.2690e-01 2.8350e-02
3.4576e+01 2.2264e-01 2.7835e-02
3.4896e+01 2.1846e-01 2.7328e-02
3.5219e+01 2.1436e-01 2.6831e-02
3.5545e+01 2.1033e-01 2.6343e-02
3.5874e+01 2.0638e-01 2.5864e-02
3.6206e+01 2.0250e-01 2.5393e-02
3.6541e+01 1.9870e-01 2.4931e-02
3.6879e+01 1.9496e-01 2.4477e-02
3.7221e+01 1.9130e-01 2.4031e-02
3.7565e+01 1.8770e-01 2.3593e-02
3.7913e+01 1.8417e-01 2.3163e-02
3.8264e+01 1.8071e-01 2.2741e-02
3.8618e+01 1.7731e-01 2.2326e-02
3.8976e+01 1.7398e-01 2.1919e-02
3.9337e+01 1.7070e-01 2.1519e-02
3.9701e+01 1.6749e-01 2.1126e-02
4.0068e+01 1.6434e-01 2.0740e-02
4.0439e+01 1.6125e-01 2.0362e-02
4.0814e+01 1.5821e-01 1.9990e-02
4.1191e+01 1.5523e-01 1.9625e-02
4.1573e+01 1.5231e-01 1.9266e-02
4.1958e+01 1.4944e-01 1.8914e-02
4.2346e+01 1.4663e-01 1.8568e-02
4.2738e+01 1.4387e-01 1.8229e-02
4.3134e+01 1.4116e-01 1.7896e-02
4.3533e+01 1.3850e-01 1.7568e-02
4.3936e+01 1.3589e-01 1.7247e-02
4.4343e+01 1.3333e-01 1.6931e-02
4.4753e+01 1.3081e-01 1.6621e-02
4.5168e+01 1.2835e-01 1.6317e-02
4.5586e+01 1.2593e-01 1.6018e-02
4.6008e+01 1.2355e-01 1.5725e-02
4.6434e+01 1.2122e-01 1.5437e-02
4.6864e+01 1.1894e-01 1.5154e-02
4.7297e+01 1.1669e-01 1.4876e-02
4.7735e+01 1.1449e-01 1.4604e-02
4.8177e+01 1.1233e-01 1.4336e-02
4.8623e+01 1.1021e-01 1.4073e-02
4.9073e+01 1.0813e-01 1.3815e-02
4.9528e+01 1.0609e-01 1.3562e-02
4.9986e+01 1.0409e-01 1.3313e-02
5.0449e+01 1.0212e-01 1.3068e-02
5.0916e+01 1.0020e-01 1.2829e-02
5.1387e+01 9.8303e-02 1.2593e-02
5.1863e+01 9.6446e-02 1.2362e-02
5.2343e+01 9.4624e-02 1.2135e-02
5.2828e+01 9.2837e-02 1.1912e-02
5.3317e+01 9.1083e-02 1.1693e-02
5.3810e+01 8.9361e-02 1.1478e-02
5.4308e+01 8.7672e-02 1.1267e-02
5.4811e+01 8.6015e-02 1.1060e-02
5.5319e+01 8.4389e-02 1.0857e-02
5.5831e+01 8.2793e-02 1.0657e-02
5.6348e+01 8.1227e-02 1.0461e-02
5.6869e+01 7.9691e-02 1.0269e-02
5.7396e+01 7.8184e-02 1.0080e-02
5.7927e+01 7.6705e-02 9.8947e-03
5.8463e+01 7.5253e-02 9.7126e-03
5.9005e+01 7.3829e-02 9.5339e-03
5.9551e+01 7.2432e-02 9.3584e-03
6.0102e+01 7.1061e-02 9.1861e-03
6.0658e+01 6.9716e-02 9.0170e-03
6.1220e+01 6.8396e-02 8.8510e-03
6.1787e+01 6.7101e-02 8.6880e-03
6.2359e+01 6.5830e-02 8.5280e-03
6.2936e+01 6.4583e-02 8.3709e-03
6.3519e+01 6.3360e-02 8.2166e-03
6.4107e+01 6.2160e-02 8.0652e-03
6.4700e+01 6.0982e-02 7.9166e-03
6.5299e+01 5.9826e-02 7.7707e-03
6.5904e+01 5.8692e-02 7.6275e-03
6.6514e+01 5.7580e-02 7.4868e-03
6.7130e+01 5.6488e-02 7.3488e-03
6.7751e+01 5.5417e-02 7.2133e-03
6.8378e+01 5.4366e-02 7.0803e-03
6.9011e+01 5.3335e-02 6.9497e-03
6.9650e+01 5.2324e-02 6.8215e-03
7.0295e+01 5.1331e-02 6.6956e-03
7.0946e+01 5.0357e-02 6.5721e-03
7.1602e+01 4.9402e-02 6.4508e-03
7.2265e+01 4.8464e-02 6.3318e-03
7.2934e+01 4.7544e-02 6.2149e-03
7.3609e+01 4.6642e-02 6.1002e-03
7.4291e+01 4.5756e-02 5.9876e-03
7.4979e+01 4.4887e-02 5.8770e-03
7.5673e+01 4.4035e-02 5.7685e-03
7.6373e+01 4.3199e-02 5.6620e-03
7.7080e+01 4.2378e-02 5.5574e-03
7.7794e+01 4.1573e-02 5.4548e-03
7.8514e+01 4.0783e-02 5.3541e-03
7.9241e+01 4.0008e-02 5.2552e-03
7.9974e+01 3.9248e-02 5.1581e-03
8.0715e+01 3.8502e-02 5.0628e-03
8.1462e+01 3.7770e-02 4.9692e-03
8.2216e+01 3.7052e-02 4.8774e-03
8.2977e+01 3.6347e-02 4.7873e-03
8.3746e+01 3.5656e-02 4.6988e-03
8.4521e+01 3.4977e-02 4.6120e-03
8.5303e+01 3.4312e-02 4.5267e-03
8.6093e+01 3.3659e-02 4.4431e-03
8.6890e+01 3.3019e-02 4.3609e-03
8.7694e+01 3.2390e-02 4.2803e-03
8.8506e+01 3.1774e-02 4.2012e-03
8.9326e+01 3.1169e-02 4.1235e-03
9.0152e+01 3.0575e-02 4.0473e-03
9.0987e+01 2.9993e-02 3.9725e-03
9.1829e+01 2.9422e-02 3.8990e-03
9.2679e+01 2.8862e-02 3.8269e-03
9.3537e+01 2.8312e-02 3.7561e-03
9.4403e+01 2.7772e-02 3.6867e-03
9.5277e+01 2.7243e-02 3.6185e-03
9.6159e+01 2.6724e-02 3.5516e-03
9.7050e+01 2.6214e-02 3.4859e-03
9.7948e+01 2.5715e-02 3.4214e-03
9.8855e+01 2.5224e-02 3.3581e-03
9.9770e+01 2.4743e-02 3.2960e-03
1.0069e+02 2.4271e-02 3.2351e-03
1.0163e+02 2.3808e-02 3.1752e-03
1.0257e+02 2.3354e-02 3.1165e-03
1.0352e+02 2.2909e-02 3.0588e-03
1.0447e+02 2.2471e-02 3.0023e-03
1.0544e+02 2.2042e-02 2.9467e-03
1.0642e+02 2.1622e-02 2.8922e-03
1.0740e+02 2.1209e-02 2.8387e-03
1.0840e+02 2.0804e-02 2.7862e-03
1.0940e+02 2.0406e-02 2.7347e-03
1.1041e+02 2.0017e-02 2.6841e-03
1.1144e+02 1.9634e-02 2.6344e-03
1.1247e+02 1.9259e-02 2.5857e-03
1.1351e+02 1.8891e-02 2.5379e-03
1.1456e+02 1.8530e-02 2.4909e-03
1.1562e+02 1.8176e-02 2.4449e-03
1.1669e+02 1.7828e-02 2.3997e-03
1.1777e+02 1.7487e-02 2.3553e-03
1.1886e+02 1.7153e-02 2.3117e-03
1.1996e+02 1.6825e-02 2.2690e-03
1.2107e+02 1.6503e-02 2.2270e-03
1.2219e+02 1.6187e-02 2.1858e-03
1.2332e+02 1.5877e-02 2.1454e-03
1.2447e+02 1.5573e-02 2.1057e-03
1.2562e+02 1.5275e-02 2.0668e-03
1.2678e+02 1.4983e-02 2.0286e-03
1.2795e+02 1.4696e-02 1.9911e-03
1.2914e+02 1.4414e-02 1.9543e-03
1.3033e+02 1.4138e-02 1.9181e-03
1.3154e+02 1.3867e-02 1.8827e-03
1.3276e+02 1.3601e-02 1.8479e-03
1.3399e+02 1.3341e-02 1.8137e-03
1.3523e+02 1.3085e-02 1.7802e-03
1.3648e+02 1.2834e-02 1.7473e-03
1.3774e+02 1.2588e-02 1.7150e-03
1.3902e+02 1.2346e-02 1.6833e-03
1.4031e+02 1.2109e-02 1.6522e-03
1.4160e+02 1.1877e-02 1.6217e-03
1.4291e+02 1.1649e-02 1.5917e-03
1.4424e+02 1.1425e-02 1.5623e-03
1.4557e+02 1.1206e-02 1.5335e-03
1.4692e+02 1.0991e-02 1.5052e-03
1.4828e+02 1.0780e-02 1.4774e-03
1.4965e+02 1.0573e-02 1.4501e-03
1.5104e+02 1.0369e-02 1.4233e-03
1.5244e+02 1.0170e-02 1.3971e-03
1.5385e+02 9.9746e-03 1.3713e-03
1.5527e+02 9.7828e-03 1.3460e-03
1.5671e+02 9.5947e-03 1.3211e-03
1.5816e+02 9.4101e-03 1.2968e-03
1.5963e+02 9.2290e-03 1.2728e-03
1.6110e+02 9.0514e-03 1.2494e-03
1.6259e+02 8.8772e-03 1.2263e-03
1.6410e+02 8.7063e-03 1.2037e-03
1.6562e+02 8.5387e-03 1.1815e-03
1.6715e+02 8.3742e-03 1.1597e-03
1.6870e+02 8.2129e-03 1.1384e-03
1.7026e+02 8.0546e-03 1.1174e-03
1.7184e+02 7.8994e-03 1.0968e-03
1.7343e+02 7.7471e-03 1.0766e-03
1.7503e+02 7.5977e-03 1.0568e-03
1.7665e+02 7.4512e-03 1.0373e-03
1.7829e+02 7.3075e-03 1.0182e-03
1.7994e+02 7.1665e-03 9.9946e-04
1.8161e+02 7.0281e-03 9.8106e-04
1.8329e+02 6.8925e-03 9.6301e-04
1.8498e+02 6.7594e-03 9.4529e-04
1.8670e+02 6.6288e-03 9.2790e-04
1.8842e+02 6.5008e-03 9.1084e-04
1.9017e+02 6.3752e-03 8.9409e-04
1.9193e+02 6.2519e-03 8.7765e-04
1.9371e+02 6.1311e-03 8.6152e-04
1.9550e+02 6.0125e-03 8.4569e-04
1.9731e+02 5.8962e-03 8.3015e-04
1.9914e+02 5.7821e-03 8.1491e-04
2.0098e+02 5.6702e-03 7.9994e-04
2.0284e+02 5.5604e-03 7.8526e-04
2.0472e+02 5.4528e-03 7.7084e-04
2.0661e+02 5.3472e-03 7.5670e-04
2.0853e+02 5.2436e-03 7.4282e-04
2.1046e+02 5.1419e-03 7.2919e-04
2.1240e+02 5.0423e-03 7.1582e-04
2.1437e+02 4.9445e-03 7.0270e-04
2.1636e+02 4.8486e-03 6.8982e-04
2.1836e+02 4.7545e-03 6.7718e-04
2.2038e+02 4.6622e-03 6.6478e-04
2.2242e+02 4.5717e-03 6.5261e-04
2.2448e+02 4.4829e-03 6.4066e-04
2.2656e+02 4.3959e-03 6.2894e-04
2.2865e+02 4.3105e-03 6.1743e-04
2.3077e+02 4.2267e-03 6.0614e-04
2.3291e+02 4.1445e-03 5.9505e-04
2.3506e+02 4.0639e-03 5.8418e-04
2.3724e+02 3.9848e-03 5.7350e-04
2.3944e+02 3.9073e-03 5.6302e-04
2.4165e+02 3.8312e-03 5.5274e-04
2.4389e+02 3.7566e-03 5.4265e-04
2.4615e+02 3.6834e-03 5.3275e-04
2.4843e+02 3.6116e-03 5.2303e-04
2.5073e+02 3.5412e-03 5.1349e-04
2.5305e+02 3.4722e-03 5.0413e-04
2.5539e+02 3.4044e-03 4.9494e-04
2.5775e+02 3.3380e-03 4.8592e-04
2.6014e+02 3.2728e-03 4.7707e-04
2.6255e+02 3.2089e-03 4.6838e-04
2.6498e+02 3.1462e-03 4.5986e-04
2.6743e+02 3.0847e-03 4.5149e-04
2.6991e+02 3.0244e-03 4.4328e-04
2.7241e+02 2.9653e-03 4.3522e-04
2.7493e+02 2.9072e-03 4.2731e-04
2.7747e+02 2.8503e-03 4.1955e-04
2.8004e+02 2.7945e-03 4.1193e-04
2.8263e+02 2.7398e-03 4.0445e-04
2.8525e+02 2.6861e-03 3.9711e-04
2.8789e+02 2.6334e-03 3.8991e-04
2.9056e+02 2.5818e-03 3.8284e-04
2.9325e+02 2.5311e-03 3.7590e-04
2.9596e+02 2.4815e-03 3.6909e-04
2.9870e+02 2.4327e-03 3.6241e-04
3.0147e+02 2.3849e-03 3.5585e-04
3.0426e+02 2.3381e-03 3.4941e-04
3.0707e+02 2.2921e-03 3.4309e-04
3.0992e+02 2.2470e-03 3.3689e-04
3.1279e+02 2.2028e-03 3.3080e-04
3.1568e+02 2.1594e-03 3.2483e-04
3.1860e+02 2.1169e-03 3.1896e-04
3.2155e+02 2.0751e-03 3.1320e-04
3.2453e+02 2.0342e-03 3.0755e-04
3.2753e+02 1.9941e-03 3.0201e-04
3.3057e+02 1.9548e-03 2.9657e-04
3.3363e+02 1.9162e-03 2.9122e-04
3.3672e+02 1.8783e-03 2.8598e-04
3.3983e+02 1.8412e-03 2.8083e-04
3.4298e+02 1.8048e-03 2.7578e-04
3.4615e+02 1.7691e-03 2.7082e-04
3.4936e+02 1.7340e-03 2.6595e-04
3.5259e+02 1.6997e-03 2.6117e-04
3.5586e+02 1.6660e-03 2.5648e-04
3.5915e+02 1.6330e-03 2.5188e-04
3.6248e+02 1.6006e-03 2.4736e-04
3.6583e+02 1.5688e-03 2.4292e-04
3.6922e+02 1.5377e-03 2.3857e-04
3.7264e+02 1.5071e-03 2.3430e-04
3.7609e+02 1.4772e-03 2.3010e-04
3.7957e+02 1.4478e-03 2.2598e-04
3.8308e+02 1.4189e-03 2.2194e-04
3.8663e+02 1.3907e-03 2.1797e-04
3.9021e+02 1.3630e-03 2.1407e-04
3.9382e+02 1.3358e-03 2.1025e-04
3.9747e+02 1.3091e-03 2.0649e-04
4.0115e+02 1.2830e-03 2.0281e-04
4.0486e+02 1.2574e-03 1.9919e-04
4.0861e+02 1.2322e-03 1.9564e-04
4.1239e+02 1.2076e-03 1.9215e-04
4.1621e+02 1.1834e-03 1.8873e-04
4.2006e+02 1.1597e-03 1.8537e-04
4.2395e+02 1.1365e-03 1.8207e-04
4.2787e+02 1.1137e-03 1.7883e-04
4.3183e+02 1.0914e-03 1.7565e-04
4.3583e+02 1.0694e-03 1.7252e-04
4.3987e+02 1.0479e-03 1.6946e-04
4.4394e+02 1.0269e-03 1.6645e-04
4.4805e+02 1.0062e-03 1.6349e-04
4.5220e+02 9.8595e-04 1.6059e-04
4.5638e+02 9.6608e-04 1.5774e-04
4.6061e+02 9.4660e-04 1.5494e-04
4.6487e+02 9.2750e-04 1.5220e-04
4.6918e+02 9.0877e-04 1.4950e-04
4.7352e+02 8.9040e-04 1.4685e-04
4.7790e+02 8.7239e-04 1.4425e-04
4.8233e+02 8.5473e-04 1.4170e-04
4.8679e+02 8.3742e-04 1.3919e-04
4.9130e+02 8.2044e-04 1.3673e-04
4.9585e+02 8.0380e-04 1.3431e-04
5.0044e+02 7.8748e-04 1.3194e-04
5.0507e+02 7.7148e-04 1.2961e-04
5.0975e+02 7.5579e-04 1.2732e-04
5.1446e+02 7.4040e-04 1.2507e-04
5.1923e+02 7.2532e-04 1.2286e-04
5.2403e+02 7.1053e-04 1.2069e-04
5.2889e+02 6.9604e-04 1.1856e-04
5.3378e+02 6.8182e-04 1.1647e-04
5.3872e+02 6.6789e-04 1.1442e-04
5.4371e+02 6.5422e-04 1.1240e-04
5.4874e+02 6.4083e-04 1.1042e-04
5.5382e+02 6.2769e-04 1.0847e-04
5.5895e+02 6.1482e-04 1.0656e-04
5.6413e+02 6.0220e-04 1.0468e-04
5.6935e+02 5.8982e-04 1.0284e-04
5.7462e+02 5.7769e-04 1.0102e-04
5.7994e+02 5.6580e-04 9.9244e-05
5.8531e+02 5.5414e-04 9.7495e-05
5.9073e+02 5.4271e-04 9.5777e-05
5.9619e+02 5.3151e-04 9.4089e-05
6.0171e+02 5.2052e-04 9.2430e-05
6.0728e+02 5.0976e-04 9.0801e-05
6.1291e+02 4.9920e-04 8.9201e-05
