#       q          E0lin        Elin         E2lin      E0loop220    E0loop130    E0loop22     E0loop13     E2loop22     E2loop13      E1loop       E3loop         Xi          Zeta          Chi        U10lin         U3           U11          U20          V10          V12          X10          Y10          X20          Y20     
7.531608e+04 1.075461e+02 4.472263e-05 1.013479e-04 3.755310e+00 1.947944e+01 -2.784088e-15 -1.889703e-12 1.809771e-19 1.337198e-12 -1.382231e-07 -1.344684e-07 -8.331158e-14 2.525022e-24 1.693400e-26 -1.174562e-09 4.371052e-27 2.867400e-16 -3.791864e-40 -3.430950e-133 -1.943842e-21 1.168766e+01 2.126147e-12 9.333321e-17 1.297990e-16
7.554189e+04 1.075461e+02 4.445862e-05 1.007674e-04 3.755310e+00 1.947944e+01 -2.750097e-15 -1.869093e-12 1.776012e-19 1.321141e-12 -1.371695e-07 -1.333019e-07 -8.241128e-14 2.472302e-24 1.654768e-26 -1.164134e-09 4.242113e-27 2.829034e-16 -3.629340e-40 -2.869259e-133 -1.906786e-21 1.168766e+01 2.100437e-12 9.188495e-17 1.278336e-16
7.576837e+04 1.075461e+02 4.419616e-05 1.001902e-04 3.755310e+00 1.947944e+01 -2.716521e-15 -1.848709e-12 1.742883e-19 1.305278e-12 -1.361246e-07 -1.321456e-07 -8.152072e-14 2.420682e-24 1.617018e-26 -1.153798e-09 4.116978e-27 2.791181e-16 -3.473782e-40 -2.399523e-133 -1.870437e-21 1.168766e+01 2.075038e-12 9.045917e-17 1.258980e-16
7.599554e+04 1.075461e+02 4.393525e-05 9.961635e-05 3.755310e+00 1.947944e+01 -2.683354e-15 -1.828546e-12 1.710371e-19 1.289604e-12 -1.350881e-07 -1.309993e-07 -8.063977e-14 2.370140e-24 1.580128e-26 -1.143555e-09 3.995534e-27 2.753834e-16 -3.324891e-40 -2.006690e-133 -1.834780e-21 1.168766e+01 2.049946e-12 8.905553e-17 1.239916e-16
7.622338e+04 1.075461e+02 4.367589e-05 9.904577e-05 3.755310e+00 1.947944e+01 -2.650593e-15 -1.808604e-12 1.678466e-19 1.274119e-12 -1.340601e-07 -1.298629e-07 -7.976835e-14 2.320653e-24 1.544081e-26 -1.133402e-09 3.877673e-27 2.716988e-16 -3.182382e-40 -1.678168e-133 -1.799803e-21 1.168766e+01 2.025158e-12 8.767368e-17 1.221141e-16
7.645191e+04 1.075461e+02 4.341805e-05 9.847846e-05 3.755310e+00 1.947944e+01 -2.618232e-15 -1.788879e-12 1.647157e-19 1.258820e-12 -1.330405e-07 -1.287364e-07 -7.890634e-14 2.272200e-24 1.508855e-26 -1.123339e-09 3.763288e-27 2.680634e-16 -3.045981e-40 -1.403430e-133 -1.765493e-21 1.168766e+01 2.000669e-12 8.631328e-17 1.202649e-16
7.668112e+04 1.075461e+02 4.316173e-05 9.791440e-05 3.755310e+00 1.947944e+01 -2.586266e-15 -1.769369e-12 1.616431e-19 1.243704e-12 -1.320292e-07 -1.276197e-07 -7.805365e-14 2.224758e-24 1.474434e-26 -1.113366e-09 3.652278e-27 2.644767e-16 -2.915426e-40 -1.173670e-133 -1.731837e-21 1.168766e+01 1.976477e-12 8.497400e-17 1.184437e-16
7.691102e+04 1.075461e+02 4.290693e-05 9.735357e-05 3.755310e+00 1.947944e+01 -2.554690e-15 -1.750072e-12 1.586278e-19 1.228770e-12 -1.310262e-07 -1.265126e-07 -7.721017e-14 2.178307e-24 1.440797e-26 -1.103481e-09 3.544542e-27 2.609380e-16 -2.790467e-40 -9.815249e-134 -1.698822e-21 1.168766e+01 1.952577e-12 8.365551e-17 1.166501e-16
7.714162e+04 1.075461e+02 4.265364e-05 9.679595e-05 3.755310e+00 1.947944e+01 -2.523500e-15 -1.730986e-12 1.556688e-19 1.214016e-12 -1.300313e-07 -1.254152e-07 -7.637581e-14 2.132825e-24 1.407928e-26 -1.093684e-09 3.439984e-27 2.574466e-16 -2.670864e-40 -8.208364e-134 -1.666437e-21 1.168766e+01 1.928966e-12 8.235749e-17 1.148836e-16
7.737290e+04 1.075461e+02 4.240184e-05 9.624153e-05 3.755310e+00 1.947944e+01 -2.492691e-15 -1.712107e-12 1.527650e-19 1.199438e-12 -1.290446e-07 -1.243273e-07 -7.555046e-14 2.088294e-24 1.375809e-26 -1.083974e-09 3.338511e-27 2.540019e-16 -2.556388e-40 -6.864547e-134 -1.634669e-21 1.168766e+01 1.905640e-12 8.107962e-17 1.131438e-16
7.760487e+04 1.075461e+02 4.215152e-05 9.569028e-05 3.755310e+00 1.947944e+01 -2.462257e-15 -1.693435e-12 1.499154e-19 1.185036e-12 -1.280658e-07 -1.232488e-07 -7.473403e-14 2.044692e-24 1.344422e-26 -1.074351e-09 3.240030e-27 2.506033e-16 -2.446817e-40 -5.740730e-134 -1.603506e-21 1.168766e+01 1.882597e-12 7.982158e-17 1.114303e-16
7.783754e+04 1.075461e+02 4.190268e-05 9.514219e-05 3.755310e+00 1.947944e+01 -2.432195e-15 -1.674966e-12 1.471189e-19 1.170806e-12 -1.270951e-07 -1.221797e-07 -7.392643e-14 2.002000e-24 1.313752e-26 -1.064812e-09 3.144455e-27 2.472502e-16 -2.341944e-40 -4.800897e-134 -1.572938e-21 1.168766e+01 1.859832e-12 7.858308e-17 1.097427e-16
7.807091e+04 1.075461e+02 4.165531e-05 9.459724e-05 3.755310e+00 1.947944e+01 -2.402501e-15 -1.656698e-12 1.443746e-19 1.156747e-12 -1.261322e-07 -1.211198e-07 -7.312755e-14 1.960200e-24 1.283781e-26 -1.055359e-09 3.051699e-27 2.439420e-16 -2.241565e-40 -4.014927e-134 -1.542952e-21 1.168766e+01 1.837343e-12 7.736380e-17 1.080806e-16
7.830498e+04 1.075461e+02 4.140941e-05 9.405541e-05 3.755310e+00 1.947944e+01 -2.373169e-15 -1.638630e-12 1.416814e-19 1.142858e-12 -1.251772e-07 -1.200691e-07 -7.233731e-14 1.919273e-24 1.254494e-26 -1.045989e-09 2.961679e-27 2.406780e-16 -2.145489e-40 -3.357631e-134 -1.513538e-21 1.168766e+01 1.815125e-12 7.616344e-17 1.064437e-16
7.853975e+04 1.075461e+02 4.116495e-05 9.351668e-05 3.755310e+00 1.947944e+01 -2.344194e-15 -1.620759e-12 1.390385e-19 1.129134e-12 -1.242299e-07 -1.190276e-07 -7.155560e-14 1.879200e-24 1.225875e-26 -1.036702e-09 2.874315e-27 2.374577e-16 -2.053530e-40 -2.807943e-134 -1.484684e-21 1.168766e+01 1.793176e-12 7.498172e-17 1.048316e-16
7.877522e+04 1.075461e+02 4.092194e-05 9.298104e-05 3.755310e+00 1.947944e+01 -2.315574e-15 -1.603083e-12 1.364450e-19 1.115576e-12 -1.232904e-07 -1.179951e-07 -7.078234e-14 1.839963e-24 1.197909e-26 -1.027498e-09 2.789527e-27 2.342805e-16 -1.965513e-40 -2.348245e-134 -1.456380e-21 1.168766e+01 1.771493e-12 7.381835e-17 1.032438e-16
7.901140e+04 1.075461e+02 4.068036e-05 9.244847e-05 3.755310e+00 1.947944e+01 -2.287303e-15 -1.585599e-12 1.338997e-19 1.102181e-12 -1.223585e-07 -1.169715e-07 -7.001744e-14 1.801547e-24 1.170581e-26 -1.018376e-09 2.707241e-27 2.311458e-16 -1.881269e-40 -1.963807e-134 -1.428616e-21 1.168766e+01 1.750072e-12 7.267303e-17 1.016801e-16
7.924829e+04 1.075461e+02 4.044021e-05 9.191894e-05 3.755310e+00 1.947944e+01 -2.259377e-15 -1.568306e-12 1.314020e-19 1.088946e-12 -1.214341e-07 -1.159568e-07 -6.926081e-14 1.763932e-24 1.143876e-26 -1.009334e-09 2.627382e-27 2.280530e-16 -1.800635e-40 -1.642306e-134 -1.401381e-21 1.168766e+01 1.728909e-12 7.154549e-17 1.001400e-16
7.948589e+04 1.075461e+02 4.020147e-05 9.139245e-05 3.755310e+00 1.947944e+01 -2.231793e-15 -1.551202e-12 1.289509e-19 1.075870e-12 -1.205173e-07 -1.149510e-07 -6.851235e-14 1.727102e-24 1.117781e-26 -1.000373e-09 2.549879e-27 2.250016e-16 -1.723458e-40 -1.373439e-134 -1.374665e-21 1.168766e+01 1.708003e-12 7.043545e-17 9.862316e-17
7.972420e+04 1.075461e+02 3.996415e-05 9.086898e-05 3.755310e+00 1.947944e+01 -2.204545e-15 -1.534285e-12 1.265454e-19 1.062952e-12 -1.196079e-07 -1.139538e-07 -6.777198e-14 1.691042e-24 1.092281e-26 -9.914917e-10 2.474662e-27 2.219911e-16 -1.649588e-40 -1.148589e-134 -1.348459e-21 1.168766e+01 1.687350e-12 6.934265e-17 9.712931e-17
7.996322e+04 1.075461e+02 3.972822e-05 9.034851e-05 3.755310e+00 1.947944e+01 -2.177629e-15 -1.517551e-12 1.241849e-19 1.050188e-12 -1.187058e-07 -1.129653e-07 -6.703961e-14 1.655734e-24 1.067363e-26 -9.826890e-10 2.401664e-27 2.190208e-16 -1.578884e-40 -9.605497e-135 -1.322752e-21 1.168766e+01 1.666946e-12 6.826680e-17 9.565805e-17
8.020296e+04 1.075461e+02 3.949369e-05 8.983101e-05 3.755310e+00 1.947944e+01 -2.151043e-15 -1.501001e-12 1.218684e-19 1.037578e-12 -1.178111e-07 -1.119854e-07 -6.631515e-14 1.621164e-24 1.043013e-26 -9.739645e-10 2.330819e-27 2.160903e-16 -1.511211e-40 -8.032951e-135 -1.297535e-21 1.168766e+01 1.646789e-12 6.720766e-17 9.420905e-17
8.044342e+04 1.075461e+02 3.926054e-05 8.931648e-05 3.755310e+00 1.947944e+01 -2.124780e-15 -1.484631e-12 1.195951e-19 1.025119e-12 -1.169237e-07 -1.110140e-07 -6.559852e-14 1.587315e-24 1.019218e-26 -9.653174e-10 2.262064e-27 2.131990e-16 -1.446439e-40 -6.717851e-135 -1.272799e-21 1.168766e+01 1.626875e-12 6.616495e-17 9.278197e-17
8.068461e+04 1.075461e+02 3.902877e-05 8.880490e-05 3.755310e+00 1.947944e+01 -2.098839e-15 -1.468439e-12 1.173642e-19 1.012809e-12 -1.160435e-07 -1.100510e-07 -6.488964e-14 1.554174e-24 9.959668e-27 -9.567471e-10 2.195337e-27 2.103463e-16 -1.384443e-40 -5.618051e-135 -1.248534e-21 1.168766e+01 1.607203e-12 6.513843e-17 9.137648e-17
8.092651e+04 1.075461e+02 3.879837e-05 8.829624e-05 3.755310e+00 1.947944e+01 -2.073214e-15 -1.452424e-12 1.151749e-19 1.000648e-12 -1.151703e-07 -1.090964e-07 -6.418842e-14 1.521724e-24 9.732457e-27 -9.482528e-10 2.130578e-27 2.075319e-16 -1.325104e-40 -4.698302e-135 -1.224731e-21 1.168766e+01 1.587768e-12 6.412784e-17 8.999226e-17
8.116914e+04 1.075461e+02 3.856933e-05 8.779050e-05 3.755310e+00 1.947944e+01 -2.047902e-15 -1.436584e-12 1.130264e-19 9.886325e-13 -1.143043e-07 -1.081500e-07 -6.349477e-14 1.489952e-24 9.510429e-27 -9.398340e-10 2.067730e-27 2.047551e-16 -1.268308e-40 -3.929128e-135 -1.201383e-21 1.168766e+01 1.568569e-12 6.313294e-17 8.862898e-17
8.141250e+04 1.075461e+02 3.834164e-05 8.728766e-05 3.755310e+00 1.947944e+01 -2.022899e-15 -1.420916e-12 1.109181e-19 9.767613e-13 -1.134453e-07 -1.072118e-07 -6.280862e-14 1.458843e-24 9.293466e-27 -9.314900e-10 2.006735e-27 2.020154e-16 -1.213947e-40 -3.285878e-135 -1.178479e-21 1.168766e+01 1.549601e-12 6.215349e-17 8.728632e-17
8.165658e+04 1.075461e+02 3.811529e-05 8.678770e-05 3.755310e+00 1.947944e+01 -1.998202e-15 -1.405419e-12 1.088490e-19 9.650327e-13 -1.125932e-07 -1.062818e-07 -6.212989e-14 1.428383e-24 9.081453e-27 -9.232200e-10 1.947540e-27 1.993124e-16 -1.161915e-40 -2.747937e-135 -1.156013e-21 1.168766e+01 1.530863e-12 6.118923e-17 8.596398e-17
8.190140e+04 1.075461e+02 3.789028e-05 8.629060e-05 3.755310e+00 1.947944e+01 -1.973806e-15 -1.390091e-12 1.068186e-19 9.534448e-13 -1.117480e-07 -1.053599e-07 -6.145849e-14 1.398560e-24 8.874277e-27 -9.150234e-10 1.890091e-27 1.966456e-16 -1.112114e-40 -2.298063e-135 -1.133974e-21 1.168766e+01 1.512352e-12 6.023994e-17 8.466164e-17
8.214695e+04 1.075461e+02 3.766660e-05 8.579635e-05 3.755310e+00 1.947944e+01 -1.949707e-15 -1.374931e-12 1.048260e-19 9.419962e-13 -1.109096e-07 -1.044459e-07 -6.079435e-14 1.369359e-24 8.671827e-27 -9.068996e-10 1.834337e-27 1.940145e-16 -1.064448e-40 -1.921840e-135 -1.112355e-21 1.168766e+01 1.494064e-12 5.930538e-17 8.337901e-17
8.239324e+04 1.075461e+02 3.744424e-05 8.530493e-05 3.755310e+00 1.947944e+01 -1.925903e-15 -1.359936e-12 1.028706e-19 9.306850e-13 -1.100781e-07 -1.035399e-07 -6.013738e-14 1.340768e-24 8.473995e-27 -8.988479e-10 1.780227e-27 1.914185e-16 -1.018824e-40 -1.607210e-135 -1.091149e-21 1.168766e+01 1.475997e-12 5.838533e-17 8.211579e-17
8.264027e+04 1.075461e+02 3.722319e-05 8.481632e-05 3.755310e+00 1.947944e+01 -1.902390e-15 -1.345104e-12 1.009517e-19 9.195096e-13 -1.092532e-07 -1.026418e-07 -5.948751e-14 1.312774e-24 8.280677e-27 -8.908677e-10 1.727713e-27 1.888573e-16 -9.751558e-41 -1.344088e-135 -1.070347e-21 1.168766e+01 1.458149e-12 5.747956e-17 8.087168e-17
8.288804e+04 1.075461e+02 3.700345e-05 8.433051e-05 3.755310e+00 1.947944e+01 -1.879164e-15 -1.330434e-12 9.906857e-20 9.084684e-13 -1.084350e-07 -1.017514e-07 -5.884467e-14 1.285365e-24 8.091769e-27 -8.829584e-10 1.676749e-27 1.863304e-16 -9.333594e-41 -1.124043e-135 -1.049941e-21 1.168766e+01 1.440517e-12 5.658785e-17 7.964639e-17
8.313655e+04 1.075461e+02 3.678500e-05 8.384749e-05 3.755310e+00 1.947944e+01 -1.856221e-15 -1.315924e-12 9.722056e-20 8.975598e-13 -1.076235e-07 -1.008688e-07 -5.820877e-14 1.258527e-24 7.907170e-27 -8.751193e-10 1.627287e-27 1.838373e-16 -8.933544e-41 -9.400227e-136 -1.029924e-21 1.168766e+01 1.423098e-12 5.570998e-17 7.843965e-17
8.338580e+04 1.075461e+02 3.656784e-05 8.336723e-05 3.755310e+00 1.947944e+01 -1.833558e-15 -1.301572e-12 9.540703e-20 8.867822e-13 -1.068184e-07 -9.999378e-08 -5.757974e-14 1.232250e-24 7.726783e-27 -8.673498e-10 1.579285e-27 1.813775e-16 -8.550640e-41 -7.861286e-136 -1.010289e-21 1.168766e+01 1.405890e-12 5.484573e-17 7.725117e-17
8.363580e+04 1.075461e+02 3.635197e-05 8.288972e-05 3.755310e+00 1.947944e+01 -1.811172e-15 -1.287377e-12 9.362733e-20 8.761340e-13 -1.060199e-07 -9.912639e-08 -5.695751e-14 1.206522e-24 7.550511e-27 -8.596492e-10 1.532699e-27 1.789506e-16 -8.184149e-41 -6.574290e-136 -9.910282e-22 1.168766e+01 1.388889e-12 5.399490e-17 7.608067e-17
8.388656e+04 1.075461e+02 3.613737e-05 8.241495e-05 3.755310e+00 1.947944e+01 -1.789060e-15 -1.273337e-12 9.188083e-20 8.656136e-13 -1.052278e-07 -9.826652e-08 -5.634201e-14 1.181331e-24 7.378260e-27 -8.520170e-10 1.487487e-27 1.765563e-16 -7.833366e-41 -5.497993e-136 -9.721345e-22 1.168766e+01 1.372095e-12 5.315727e-17 7.492788e-17
8.413806e+04 1.075461e+02 3.592404e-05 8.194290e-05 3.755310e+00 1.947944e+01 -1.767217e-15 -1.259450e-12 9.016691e-20 8.552196e-13 -1.044421e-07 -9.741411e-08 -5.573315e-14 1.156666e-24 7.209939e-27 -8.444526e-10 1.443609e-27 1.741939e-16 -7.497617e-41 -4.597899e-136 -9.536010e-22 1.168766e+01 1.355503e-12 5.233265e-17 7.379254e-17
8.439032e+04 1.075461e+02 3.571196e-05 8.147355e-05 3.755310e+00 1.947944e+01 -1.745641e-15 -1.245714e-12 8.848495e-20 8.449504e-13 -1.036628e-07 -9.656909e-08 -5.513088e-14 1.132516e-24 7.045457e-27 -8.369554e-10 1.401025e-27 1.718632e-16 -7.176260e-41 -3.845162e-136 -9.354208e-22 1.168766e+01 1.339112e-12 5.152082e-17 7.267438e-17
8.464333e+04 1.075461e+02 3.550114e-05 8.100689e-05 3.755310e+00 1.947944e+01 -1.724328e-15 -1.232128e-12 8.683437e-20 8.348045e-13 -1.028897e-07 -9.573141e-08 -5.453511e-14 1.108870e-24 6.884728e-27 -8.295247e-10 1.359697e-27 1.695636e-16 -6.868676e-41 -3.215659e-136 -9.175871e-22 1.168766e+01 1.322919e-12 5.072159e-17 7.157315e-17
8.489711e+04 1.075461e+02 3.529156e-05 8.054290e-05 3.755310e+00 1.947944e+01 -1.703276e-15 -1.218690e-12 8.521459e-20 8.247804e-13 -1.021228e-07 -9.490099e-08 -5.394579e-14 1.085718e-24 6.727666e-27 -8.221600e-10 1.319588e-27 1.672948e-16 -6.574276e-41 -2.689213e-136 -9.000933e-22 1.168766e+01 1.306922e-12 4.993476e-17 7.048858e-17
8.515164e+04 1.075461e+02 3.508322e-05 8.008157e-05 3.755310e+00 1.947944e+01 -1.682481e-15 -1.205399e-12 8.362501e-20 8.148767e-13 -1.013622e-07 -9.407777e-08 -5.336283e-14 1.063049e-24 6.574187e-27 -8.148606e-10 1.280663e-27 1.650564e-16 -6.292494e-41 -2.248954e-136 -8.829331e-22 1.168766e+01 1.291119e-12 4.916014e-17 6.942042e-17
8.540694e+04 1.075461e+02 3.487611e-05 7.962288e-05 3.755310e+00 1.947944e+01 -1.661939e-15 -1.192253e-12 8.206509e-20 8.050919e-13 -1.006076e-07 -9.326170e-08 -5.278617e-14 1.040854e-24 6.424209e-27 -8.076261e-10 1.242885e-27 1.628479e-16 -6.022789e-41 -1.880770e-136 -8.660999e-22 1.168766e+01 1.275506e-12 4.839755e-17 6.836843e-17
8.566300e+04 1.075461e+02 3.467022e-05 7.916682e-05 3.755310e+00 1.947944e+01 -1.641649e-15 -1.179250e-12 8.053427e-20 7.954246e-13 -9.985911e-08 -9.245271e-08 -5.221574e-14 1.019121e-24 6.277653e-27 -8.004558e-10 1.206222e-27 1.606690e-16 -5.764645e-41 -1.572864e-136 -8.495877e-22 1.168766e+01 1.260082e-12 4.764679e-17 6.733236e-17
8.591983e+04 1.075461e+02 3.446555e-05 7.871337e-05 3.755310e+00 1.947944e+01 -1.621606e-15 -1.166389e-12 7.903200e-20 7.858734e-13 -9.911664e-08 -9.165073e-08 -5.165148e-14 9.978432e-25 6.134440e-27 -7.933492e-10 1.170641e-27 1.585192e-16 -5.517565e-41 -1.315365e-136 -8.333902e-22 1.168766e+01 1.244845e-12 4.690769e-17 6.631197e-17
8.617743e+04 1.075461e+02 3.426209e-05 7.826252e-05 3.755310e+00 1.947944e+01 -1.601807e-15 -1.153668e-12 7.755776e-20 7.764369e-13 -9.838014e-08 -9.085571e-08 -5.109331e-14 9.770092e-25 5.994494e-27 -7.863056e-10 1.136109e-27 1.563982e-16 -5.281075e-41 -1.100023e-136 -8.175015e-22 1.168766e+01 1.229792e-12 4.618005e-17 6.530703e-17
8.643580e+04 1.075461e+02 3.405983e-05 7.781425e-05 3.755310e+00 1.947944e+01 -1.582251e-15 -1.141086e-12 7.611101e-20 7.671137e-13 -9.764955e-08 -9.006759e-08 -5.054118e-14 9.566101e-25 5.857741e-27 -7.793246e-10 1.102596e-27 1.543056e-16 -5.054721e-41 -9.199344e-137 -8.019157e-22 1.168766e+01 1.214921e-12 4.546371e-17 6.431730e-17
8.669495e+04 1.075461e+02 3.385876e-05 7.736855e-05 3.755310e+00 1.947944e+01 -1.562933e-15 -1.128641e-12 7.469125e-20 7.579024e-13 -9.692484e-08 -8.928630e-08 -4.999501e-14 9.366371e-25 5.724108e-27 -7.724056e-10 1.070071e-27 1.522410e-16 -4.838069e-41 -7.693290e-137 -7.866269e-22 1.168766e+01 1.200230e-12 4.475848e-17 6.334255e-17
8.695487e+04 1.075461e+02 3.365887e-05 7.692540e-05 3.755310e+00 1.947944e+01 -1.543851e-15 -1.116332e-12 7.329798e-20 7.488018e-13 -9.620595e-08 -8.851179e-08 -4.945474e-14 9.170810e-25 5.593523e-27 -7.655480e-10 1.038506e-27 1.502040e-16 -4.630703e-41 -6.433797e-137 -7.716297e-22 1.168766e+01 1.185717e-12 4.406420e-17 6.238255e-17
8.721558e+04 1.075461e+02 3.346017e-05 7.648479e-05 3.755310e+00 1.947944e+01 -1.525002e-15 -1.104157e-12 7.193070e-20 7.398104e-13 -9.549283e-08 -8.774401e-08 -4.892032e-14 8.979332e-25 5.465917e-27 -7.587513e-10 1.007872e-27 1.481942e-16 -4.432225e-41 -5.380500e-137 -7.569183e-22 1.168766e+01 1.171379e-12 4.338069e-17 6.143709e-17
8.747706e+04 1.075461e+02 3.326264e-05 7.604671e-05 3.755310e+00 1.947944e+01 -1.506384e-15 -1.092115e-12 7.058892e-20 7.309270e-13 -9.478542e-08 -8.698288e-08 -4.839166e-14 8.791853e-25 5.341223e-27 -7.520149e-10 9.781413e-28 1.462114e-16 -4.242254e-41 -4.499642e-137 -7.424873e-22 1.168766e+01 1.157214e-12 4.270779e-17 6.050593e-17
8.773933e+04 1.075461e+02 3.306628e-05 7.561113e-05 3.755310e+00 1.947944e+01 -1.487992e-15 -1.080204e-12 6.927217e-20 7.221502e-13 -9.408370e-08 -8.622835e-08 -4.786873e-14 8.608287e-25 5.219373e-27 -7.453383e-10 9.492878e-28 1.442550e-16 -4.060426e-41 -3.762991e-137 -7.283315e-22 1.168766e+01 1.143221e-12 4.204533e-17 5.958888e-17
8.800239e+04 1.075461e+02 3.287108e-05 7.517805e-05 3.755310e+00 1.947944e+01 -1.469825e-15 -1.068423e-12 6.797998e-20 7.134789e-13 -9.338759e-08 -8.548037e-08 -4.735144e-14 8.428555e-25 5.100302e-27 -7.387210e-10 9.212854e-28 1.423249e-16 -3.886391e-41 -3.146940e-137 -7.144455e-22 1.168766e+01 1.129397e-12 4.139315e-17 5.868570e-17
8.826623e+04 1.075461e+02 3.267703e-05 7.474745e-05 3.755310e+00 1.947944e+01 -1.451880e-15 -1.056771e-12 6.671190e-20 7.049117e-13 -9.269707e-08 -8.473888e-08 -4.683974e-14 8.252575e-25 4.983948e-27 -7.321625e-10 8.941091e-28 1.404206e-16 -3.719815e-41 -2.631745e-137 -7.008242e-22 1.168766e+01 1.115740e-12 4.075109e-17 5.779620e-17
8.853087e+04 1.075461e+02 3.248412e-05 7.431931e-05 3.755310e+00 1.947944e+01 -1.434154e-15 -1.045245e-12 6.546747e-20 6.964473e-13 -9.201208e-08 -8.400382e-08 -4.633357e-14 8.080269e-25 4.870249e-27 -7.256622e-10 8.677344e-28 1.385417e-16 -3.560379e-41 -2.200893e-137 -6.874626e-22 1.168766e+01 1.102248e-12 4.011900e-17 5.692016e-17
8.879629e+04 1.075461e+02 3.229235e-05 7.389363e-05 3.755310e+00 1.947944e+01 -1.416644e-15 -1.033846e-12 6.424625e-20 6.880846e-13 -9.133257e-08 -8.327513e-08 -4.583287e-14 7.911561e-25 4.759143e-27 -7.192196e-10 8.421378e-28 1.366880e-16 -3.407776e-41 -1.840578e-137 -6.743557e-22 1.168766e+01 1.088920e-12 3.949671e-17 5.605738e-17
8.906252e+04 1.075461e+02 3.210172e-05 7.347038e-05 3.755310e+00 1.947944e+01 -1.399348e-15 -1.022570e-12 6.304782e-20 6.798223e-13 -9.065850e-08 -8.255277e-08 -4.533758e-14 7.746376e-25 4.650572e-27 -7.128342e-10 8.172962e-28 1.348591e-16 -3.261715e-41 -1.539251e-137 -6.614987e-22 1.168766e+01 1.075752e-12 3.888408e-17 5.520767e-17
8.932954e+04 1.075461e+02 3.191221e-05 7.304956e-05 3.755310e+00 1.947944e+01 -1.382264e-15 -1.011418e-12 6.187174e-20 6.716592e-13 -8.998982e-08 -8.183667e-08 -4.484765e-14 7.584639e-25 4.544478e-27 -7.065055e-10 7.931873e-28 1.330547e-16 -3.121913e-41 -1.287256e-137 -6.488867e-22 1.168766e+01 1.062744e-12 3.828096e-17 5.437082e-17
8.959736e+04 1.075461e+02 3.172382e-05 7.263115e-05 3.755310e+00 1.947944e+01 -1.365388e-15 -1.000387e-12 6.071760e-20 6.635941e-13 -8.932649e-08 -8.112679e-08 -4.436301e-14 7.426280e-25 4.440805e-27 -7.002329e-10 7.697897e-28 1.312744e-16 -2.988104e-41 -1.076515e-137 -6.365152e-22 1.168766e+01 1.049893e-12 3.768720e-17 5.354664e-17
8.986599e+04 1.075461e+02 3.153654e-05 7.221514e-05 3.755310e+00 1.947944e+01 -1.348718e-15 -9.894771e-13 5.958499e-20 6.556259e-13 -8.866847e-08 -8.042306e-08 -4.388360e-14 7.271227e-25 4.339496e-27 -6.940161e-10 7.470822e-28 1.295179e-16 -2.860030e-41 -9.002753e-138 -6.243796e-22 1.168766e+01 1.037198e-12 3.710265e-17 5.273494e-17
9.013542e+04 1.075461e+02 3.135037e-05 7.180151e-05 3.755310e+00 1.947944e+01 -1.332251e-15 -9.786857e-13 5.847350e-20 6.477533e-13 -8.801570e-08 -7.972544e-08 -4.340938e-14 7.119411e-25 4.240498e-27 -6.878545e-10 7.250446e-28 1.277849e-16 -2.737445e-41 -7.528884e-138 -6.124752e-22 1.168766e+01 1.024656e-12 3.652717e-17 5.193552e-17
9.040566e+04 1.075461e+02 3.116529e-05 7.139025e-05 3.755310e+00 1.947944e+01 -1.315986e-15 -9.680120e-13 5.738275e-20 6.399753e-13 -8.736815e-08 -7.903387e-08 -4.294028e-14 6.970765e-25 4.143759e-27 -6.817475e-10 7.036570e-28 1.260752e-16 -2.620115e-41 -6.296307e-138 -6.007979e-22 1.168766e+01 1.012265e-12 3.596062e-17 5.114822e-17
9.067671e+04 1.075461e+02 3.098131e-05 7.098134e-05 3.755310e+00 1.947944e+01 -1.299919e-15 -9.574547e-13 5.631235e-20 6.322907e-13 -8.672576e-08 -7.834830e-08 -4.247625e-14 6.825223e-25 4.049227e-27 -6.756948e-10 6.829004e-28 1.243883e-16 -2.507813e-41 -5.265519e-138 -5.893431e-22 1.168766e+01 1.000025e-12 3.540287e-17 5.037283e-17
9.094857e+04 1.075461e+02 3.079842e-05 7.057478e-05 3.755310e+00 1.947944e+01 -1.284048e-15 -9.470125e-13 5.526191e-20 6.246983e-13 -8.608851e-08 -7.766868e-08 -4.201724e-14 6.682719e-25 3.956852e-27 -6.696958e-10 6.627560e-28 1.227239e-16 -2.400325e-41 -4.403484e-138 -5.781067e-22 1.168766e+01 9.879323e-13 3.485376e-17 4.960918e-17
9.122125e+04 1.075461e+02 3.061660e-05 7.017054e-05 3.755310e+00 1.947944e+01 -1.268371e-15 -9.366843e-13 5.423107e-20 6.171971e-13 -8.545633e-08 -7.699495e-08 -4.156318e-14 6.543191e-25 3.866583e-27 -6.637501e-10 6.432058e-28 1.210819e-16 -2.297444e-41 -3.682576e-138 -5.670845e-22 1.168766e+01 9.759860e-13 3.431318e-17 4.885709e-17
9.149474e+04 1.075461e+02 3.043586e-05 6.976862e-05 3.755310e+00 1.947944e+01 -1.252885e-15 -9.264686e-13 5.321945e-20 6.097860e-13 -8.482920e-08 -7.632707e-08 -4.111404e-14 6.406576e-25 3.778375e-27 -6.578572e-10 6.242324e-28 1.194618e-16 -2.198973e-41 -3.079690e-138 -5.562724e-22 1.168766e+01 9.641842e-13 3.378099e-17 4.811640e-17
