# k[h/Mpc]   Q1   Q2    Q3    Q5    Q8     Qs2    
# 
8.7291e-03 9.1895e+00 -2.2175e-01 5.7665e+00 4.4839e+00 6.2197e+01 9.6825e+01
8.8099e-03 9.4552e+00 -2.1177e-01 5.9600e+00 4.6217e+00 6.3266e+01 9.8167e+01
8.8915e-03 9.7280e+00 -2.0087e-01 6.1608e+00 4.7635e+00 6.4353e+01 9.9522e+01
8.9738e-03 1.0008e+01 -1.8905e-01 6.3674e+00 4.9094e+00 6.5457e+01 1.0089e+02
9.0569e-03 1.0295e+01 -1.7622e-01 6.5811e+00 5.0595e+00 6.6579e+01 1.0227e+02
9.1407e-03 1.0590e+01 -1.6238e-01 6.8019e+00 5.2139e+00 6.7718e+01 1.0367e+02
9.2253e-03 1.0893e+01 -1.4743e-01 7.0293e+00 5.3727e+00 6.8876e+01 1.0507e+02
9.3107e-03 1.1203e+01 -1.3135e-01 7.2651e+00 5.5360e+00 7.0052e+01 1.0649e+02
9.3969e-03 1.1522e+01 -1.1407e-01 7.5072e+00 5.7040e+00 7.1246e+01 1.0793e+02
9.4839e-03 1.1849e+01 -9.5539e-02 7.7586e+00 5.8767e+00 7.2459e+01 1.0937e+02
9.5717e-03 1.2184e+01 -7.5711e-02 8.0168e+00 6.0543e+00 7.3691e+01 1.1083e+02
9.6603e-03 1.2528e+01 -5.4495e-02 8.2845e+00 6.2369e+00 7.4942e+01 1.1230e+02
9.7498e-03 1.2881e+01 -3.1876e-02 8.5600e+00 6.4246e+00 7.6213e+01 1.1378e+02
9.8400e-03 1.3243e+01 -7.7286e-03 8.8447e+00 6.6175e+00 7.7503e+01 1.1528e+02
9.9311e-03 1.3614e+01 1.7946e-02 9.1389e+00 6.8159e+00 7.8813e+01 1.1679e+02
1.0023e-02 1.3994e+01 4.5285e-02 9.4416e+00 7.0198e+00 8.0144e+01 1.1831e+02
1.0116e-02 1.4384e+01 7.4300e-02 9.7555e+00 7.2293e+00 8.1495e+01 1.1984e+02
1.0210e-02 1.4784e+01 1.0511e-01 1.0078e+01 7.4446e+00 8.2867e+01 1.2138e+02
1.0304e-02 1.5194e+01 1.3777e-01 1.0412e+01 7.6659e+00 8.4260e+01 1.2294e+02
1.0399e-02 1.5614e+01 1.7235e-01 1.0755e+01 7.8933e+00 8.5674e+01 1.2451e+02
1.0496e-02 1.6045e+01 2.0897e-01 1.1111e+01 8.1268e+00 8.7109e+01 1.2608e+02
1.0593e-02 1.6486e+01 2.4765e-01 1.1477e+01 8.3668e+00 8.8567e+01 1.2768e+02
1.0691e-02 1.6938e+01 2.8856e-01 1.1855e+01 8.6133e+00 9.0046e+01 1.2928e+02
1.0790e-02 1.7401e+01 3.3170e-01 1.2245e+01 8.8665e+00 9.1548e+01 1.3089e+02
1.0890e-02 1.7876e+01 3.7726e-01 1.2647e+01 9.1265e+00 9.3072e+01 1.3252e+02
1.0991e-02 1.8362e+01 4.2524e-01 1.3063e+01 9.3935e+00 9.4619e+01 1.3415e+02
1.1092e-02 1.8860e+01 4.7581e-01 1.3490e+01 9.6678e+00 9.6189e+01 1.3580e+02
1.1195e-02 1.9370e+01 5.2904e-01 1.3933e+01 9.9493e+00 9.7782e+01 1.3746e+02
1.1299e-02 1.9892e+01 5.8503e-01 1.4387e+01 1.0238e+01 9.9399e+01 1.3912e+02
1.1403e-02 2.0426e+01 6.4393e-01 1.4858e+01 1.0535e+01 1.0104e+02 1.4080e+02
1.1509e-02 2.0974e+01 7.0577e-01 1.5342e+01 1.0840e+01 1.0271e+02 1.4249e+02
1.1615e-02 2.1534e+01 7.7078e-01 1.5842e+01 1.1152e+01 1.0439e+02 1.4419e+02
1.1723e-02 2.2108e+01 8.3894e-01 1.6358e+01 1.1473e+01 1.0611e+02 1.4589e+02
1.1831e-02 2.2695e+01 9.1052e-01 1.6888e+01 1.1803e+01 1.0785e+02 1.4761e+02
1.1941e-02 2.3295e+01 9.8551e-01 1.7438e+01 1.2140e+01 1.0961e+02 1.4934e+02
1.2051e-02 2.3910e+01 1.0641e+00 1.8001e+01 1.2487e+01 1.1140e+02 1.5107e+02
1.2163e-02 2.4539e+01 1.1465e+00 1.8585e+01 1.2843e+01 1.1322e+02 1.5282e+02
1.2276e-02 2.5182e+01 1.2327e+00 1.9184e+01 1.3208e+01 1.1506e+02 1.5457e+02
1.2389e-02 2.5840e+01 1.3229e+00 1.9805e+01 1.3582e+01 1.1693e+02 1.5633e+02
1.2504e-02 2.6514e+01 1.4173e+00 2.0442e+01 1.3965e+01 1.1882e+02 1.5810e+02
1.2620e-02 2.7202e+01 1.5160e+00 2.1100e+01 1.4359e+01 1.2074e+02 1.5988e+02
1.2737e-02 2.7906e+01 1.6191e+00 2.1778e+01 1.4763e+01 1.2269e+02 1.6166e+02
1.2854e-02 2.8626e+01 1.7269e+00 2.2475e+01 1.5176e+01 1.2466e+02 1.6345e+02
1.2973e-02 2.9361e+01 1.8393e+00 2.3198e+01 1.5600e+01 1.2667e+02 1.6525e+02
1.3094e-02 3.0114e+01 1.9568e+00 2.3937e+01 1.6035e+01 1.2870e+02 1.6705e+02
1.3215e-02 3.0882e+01 2.0793e+00 2.4704e+01 1.6481e+01 1.3076e+02 1.6887e+02
1.3337e-02 3.1668e+01 2.2070e+00 2.5489e+01 1.6937e+01 1.3284e+02 1.7068e+02
1.3461e-02 3.2470e+01 2.3403e+00 2.6303e+01 1.7405e+01 1.3496e+02 1.7251e+02
1.3585e-02 3.3291e+01 2.4791e+00 2.7138e+01 1.7885e+01 1.3710e+02 1.7434e+02
1.3711e-02 3.4128e+01 2.6238e+00 2.7999e+01 1.8376e+01 1.3928e+02 1.7617e+02
1.3838e-02 3.4984e+01 2.7744e+00 2.8887e+01 1.8879e+01 1.4148e+02 1.7801e+02
1.3966e-02 3.5858e+01 2.9313e+00 2.9798e+01 1.9395e+01 1.4371e+02 1.7985e+02
1.4095e-02 3.6751e+01 3.0945e+00 3.0743e+01 1.9923e+01 1.4598e+02 1.8170e+02
1.4226e-02 3.7662e+01 3.2643e+00 3.1708e+01 2.0463e+01 1.4827e+02 1.8355e+02
1.4357e-02 3.8593e+01 3.4409e+00 3.2710e+01 2.1017e+01 1.5059e+02 1.8541e+02
1.4490e-02 3.9542e+01 3.6245e+00 3.3733e+01 2.1583e+01 1.5295e+02 1.8727e+02
1.4625e-02 4.0512e+01 3.8153e+00 3.4794e+01 2.2164e+01 1.5533e+02 1.8913e+02
1.4760e-02 4.1501e+01 4.0135e+00 3.5881e+01 2.2757e+01 1.5775e+02 1.9099e+02
1.4897e-02 4.2511e+01 4.2194e+00 3.7002e+01 2.3365e+01 1.6019e+02 1.9286e+02
1.5034e-02 4.3541e+01 4.4331e+00 3.8158e+01 2.3987e+01 1.6267e+02 1.9473e+02
1.5174e-02 4.4591e+01 4.6550e+00 3.9342e+01 2.4623e+01 1.6518e+02 1.9660e+02
1.5314e-02 4.5663e+01 4.8852e+00 4.0569e+01 2.5274e+01 1.6773e+02 1.9847e+02
1.5456e-02 4.6756e+01 5.1240e+00 4.1821e+01 2.5940e+01 1.7030e+02 2.0034e+02
1.5599e-02 4.7870e+01 5.3716e+00 4.3121e+01 2.6621e+01 1.7291e+02 2.0221e+02
1.5743e-02 4.9007e+01 5.6282e+00 4.4448e+01 2.7317e+01 1.7555e+02 2.0408e+02
1.5889e-02 5.0165e+01 5.8943e+00 4.5822e+01 2.8030e+01 1.7822e+02 2.0595e+02
1.6036e-02 5.1346e+01 6.1697e+00 4.7229e+01 2.8758e+01 1.8093e+02 2.0782e+02
1.6185e-02 5.2549e+01 6.4552e+00 4.8678e+01 2.9502e+01 1.8367e+02 2.0969e+02
1.6335e-02 5.3776e+01 6.7505e+00 5.0172e+01 3.0263e+01 1.8644e+02 2.1155e+02
1.6486e-02 5.5025e+01 7.0565e+00 5.1700e+01 3.1041e+01 1.8925e+02 2.1342e+02
1.6638e-02 5.6298e+01 7.3728e+00 5.3284e+01 3.1835e+01 1.9209e+02 2.1528e+02
1.6792e-02 5.7594e+01 7.7002e+00 5.4898e+01 3.2647e+01 1.9496e+02 2.1714e+02
1.6948e-02 5.8915e+01 8.0388e+00 5.6573e+01 3.3477e+01 1.9787e+02 2.1900e+02
1.7105e-02 6.0259e+01 8.3886e+00 5.8279e+01 3.4324e+01 2.0081e+02 2.2085e+02
1.7263e-02 6.1628e+01 8.7505e+00 6.0046e+01 3.5189e+01 2.0379e+02 2.2270e+02
1.7423e-02 6.3021e+01 9.1240e+00 6.1855e+01 3.6073e+01 2.0681e+02 2.2455e+02
1.7584e-02 6.4440e+01 9.5102e+00 6.3715e+01 3.6975e+01 2.0985e+02 2.2639e+02
1.7747e-02 6.5883e+01 9.9086e+00 6.5631e+01 3.7896e+01 2.1294e+02 2.2822e+02
1.7911e-02 6.7352e+01 1.0320e+01 6.7589e+01 3.8836e+01 2.1605e+02 2.3005e+02
1.8077e-02 6.8846e+01 1.0745e+01 6.9618e+01 3.9796e+01 2.1921e+02 2.3187e+02
1.8244e-02 7.0367e+01 1.1183e+01 7.1681e+01 4.0775e+01 2.2240e+02 2.3369e+02
1.8413e-02 7.1913e+01 1.1635e+01 7.3823e+01 4.1774e+01 2.2562e+02 2.3550e+02
1.8584e-02 7.3485e+01 1.2101e+01 7.6001e+01 4.2793e+01 2.2888e+02 2.3731e+02
1.8756e-02 7.5084e+01 1.2581e+01 7.8256e+01 4.3832e+01 2.3218e+02 2.3910e+02
1.8929e-02 7.6709e+01 1.3076e+01 8.0560e+01 4.4892e+01 2.3551e+02 2.4089e+02
1.9105e-02 7.8361e+01 1.3586e+01 8.2928e+01 4.5973e+01 2.3888e+02 2.4267e+02
1.9282e-02 8.0040e+01 1.4111e+01 8.5366e+01 4.7075e+01 2.4228e+02 2.4444e+02
1.9460e-02 8.1746e+01 1.4652e+01 8.7854e+01 4.8199e+01 2.4572e+02 2.4621e+02
1.9640e-02 8.3480e+01 1.5208e+01 9.0430e+01 4.9344e+01 2.4920e+02 2.4796e+02
1.9822e-02 8.5241e+01 1.5781e+01 9.3045e+01 5.0511e+01 2.5271e+02 2.4970e+02
2.0006e-02 8.7029e+01 1.6370e+01 9.5759e+01 5.1700e+01 2.5626e+02 2.5144e+02
2.0191e-02 8.8846e+01 1.6976e+01 9.8516e+01 5.2911e+01 2.5985e+02 2.5316e+02
2.0378e-02 9.0690e+01 1.7599e+01 1.0137e+02 5.4144e+01 2.6347e+02 2.5487e+02
2.0566e-02 9.2563e+01 1.8239e+01 1.0428e+02 5.5401e+01 2.6713e+02 2.5658e+02
2.0757e-02 9.4463e+01 1.8897e+01 1.0726e+02 5.6680e+01 2.7083e+02 2.5827e+02
2.0949e-02 9.6392e+01 1.9572e+01 1.1034e+02 5.7982e+01 2.7456e+02 2.5995e+02
2.1143e-02 9.8350e+01 2.0267e+01 1.1347e+02 5.9308e+01 2.7833e+02 2.6162e+02
2.1339e-02 1.0034e+02 2.0979e+01 1.1671e+02 6.0658e+01 2.8214e+02 2.6327e+02
2.1536e-02 1.0235e+02 2.1710e+01 1.1999e+02 6.2031e+01 2.8598e+02 2.6491e+02
2.1735e-02 1.0439e+02 2.2460e+01 1.2340e+02 6.3427e+01 2.8986e+02 2.6654e+02
2.1937e-02 1.0647e+02 2.3229e+01 1.2685e+02 6.4848e+01 2.9378e+02 2.6816e+02
2.2140e-02 1.0857e+02 2.4019e+01 1.3042e+02 6.6294e+01 2.9774e+02 2.6977e+02
2.2345e-02 1.1070e+02 2.4827e+01 1.3406e+02 6.7763e+01 3.0173e+02 2.7136e+02
2.2552e-02 1.1286e+02 2.5656e+01 1.3779e+02 6.9258e+01 3.0576e+02 2.7293e+02
2.2760e-02 1.1505e+02 2.6505e+01 1.4162e+02 7.0777e+01 3.0982e+02 2.7450e+02
2.2971e-02 1.1727e+02 2.7375e+01 1.4552e+02 7.2320e+01 3.1392e+02 2.7604e+02
2.3184e-02 1.1951e+02 2.8265e+01 1.4955e+02 7.3889e+01 3.1806e+02 2.7758e+02
2.3398e-02 1.2179e+02 2.9176e+01 1.5363e+02 7.5483e+01 3.2223e+02 2.7910e+02
2.3615e-02 1.2410e+02 3.0109e+01 1.5786e+02 7.7103e+01 3.2644e+02 2.8060e+02
2.3834e-02 1.2643e+02 3.1062e+01 1.6214e+02 7.8747e+01 3.3069e+02 2.8209e+02
2.4054e-02 1.2880e+02 3.2038e+01 1.6656e+02 8.0417e+01 3.3498e+02 2.8356e+02
2.4277e-02 1.3119e+02 3.3035e+01 1.7106e+02 8.2113e+01 3.3930e+02 2.8502e+02
2.4502e-02 1.3362e+02 3.4054e+01 1.7566e+02 8.3835e+01 3.4365e+02 2.8646e+02
2.4728e-02 1.3607e+02 3.5095e+01 1.8039e+02 8.5582e+01 3.4805e+02 2.8789e+02
2.4957e-02 1.3855e+02 3.6158e+01 1.8519e+02 8.7355e+01 3.5247e+02 2.8929e+02
2.5188e-02 1.4106e+02 3.7244e+01 1.9016e+02 8.9154e+01 3.5694e+02 2.9069e+02
2.5422e-02 1.4360e+02 3.8352e+01 1.9516e+02 9.0978e+01 3.6144e+02 2.9206e+02
2.5657e-02 1.4618e+02 3.9483e+01 2.0035e+02 9.2829e+01 3.6597e+02 2.9342e+02
2.5894e-02 1.4878e+02 4.0636e+01 2.0559e+02 9.4706e+01 3.7054e+02 2.9476e+02
2.6134e-02 1.5141e+02 4.1812e+01 2.1100e+02 9.6609e+01 3.7515e+02 2.9608e+02
2.6376e-02 1.5407e+02 4.3011e+01 2.1649e+02 9.8538e+01 3.7979e+02 2.9739e+02
2.6620e-02 1.5675e+02 4.4233e+01 2.2211e+02 1.0049e+02 3.8447e+02 2.9868e+02
2.6867e-02 1.5947e+02 4.5477e+01 2.2787e+02 1.0247e+02 3.8918e+02 2.9995e+02
2.7115e-02 1.6222e+02 4.6746e+01 2.3370e+02 1.0448e+02 3.9393e+02 3.0120e+02
2.7366e-02 1.6499e+02 4.8036e+01 2.3973e+02 1.0652e+02 3.9871e+02 3.0244e+02
2.7620e-02 1.6780e+02 4.9350e+01 2.4580e+02 1.0857e+02 4.0352e+02 3.0365e+02
2.7875e-02 1.7063e+02 5.0687e+01 2.5209e+02 1.1066e+02 4.0837e+02 3.0485e+02
2.8134e-02 1.7350e+02 5.2046e+01 2.5842e+02 1.1277e+02 4.1326e+02 3.0603e+02
2.8394e-02 1.7639e+02 5.3429e+01 2.6495e+02 1.1491e+02 4.1818e+02 3.0718e+02
2.8657e-02 1.7931e+02 5.4834e+01 2.7157e+02 1.1707e+02 4.2313e+02 3.0832e+02
2.8922e-02 1.8226e+02 5.6263e+01 2.7833e+02 1.1926e+02 4.2811e+02 3.0944e+02
2.9190e-02 1.8524e+02 5.7713e+01 2.8526e+02 1.2148e+02 4.3313e+02 3.1054e+02
2.9460e-02 1.8825e+02 5.9188e+01 2.9225e+02 1.2372e+02 4.3818e+02 3.1162e+02
2.9733e-02 1.9128e+02 6.0683e+01 2.9948e+02 1.2598e+02 4.4326e+02 3.1267e+02
3.0008e-02 1.9435e+02 6.2202e+01 3.0674e+02 1.2828e+02 4.4838e+02 3.1371e+02
3.0286e-02 1.9745e+02 6.3743e+01 3.1425e+02 1.3059e+02 4.5353e+02 3.1473e+02
3.0566e-02 2.0057e+02 6.5305e+01 3.2180e+02 1.3294e+02 4.5871e+02 3.1572e+02
3.0849e-02 2.0372e+02 6.6890e+01 3.2958e+02 1.3531e+02 4.6393e+02 3.1669e+02
3.1135e-02 2.0690e+02 6.8495e+01 3.3745e+02 1.3770e+02 4.6917e+02 3.1764e+02
3.1423e-02 2.1011e+02 7.0125e+01 3.4547e+02 1.4012e+02 4.7445e+02 3.1857e+02
3.1714e-02 2.1335e+02 7.1773e+01 3.5369e+02 1.4256e+02 4.7976e+02 3.1947e+02
3.2008e-02 2.1662e+02 7.3444e+01 3.6196e+02 1.4503e+02 4.8510e+02 3.2035e+02
3.2304e-02 2.1991e+02 7.5135e+01 3.7051e+02 1.4752e+02 4.9047e+02 3.2120e+02
3.2603e-02 2.2323e+02 7.6847e+01 3.7906e+02 1.5004e+02 4.9587e+02 3.2203e+02
3.2905e-02 2.2659e+02 7.8581e+01 3.8792e+02 1.5258e+02 5.0130e+02 3.2283e+02
3.3209e-02 2.2997e+02 8.0332e+01 3.9679e+02 1.5515e+02 5.0676e+02 3.2361e+02
3.3517e-02 2.3338e+02 8.2107e+01 4.0593e+02 1.5774e+02 5.1225e+02 3.2436e+02
3.3827e-02 2.3682e+02 8.3898e+01 4.1516e+02 1.6036e+02 5.1777e+02 3.2509e+02
3.4140e-02 2.4029e+02 8.5712e+01 4.2455e+02 1.6300e+02 5.2333e+02 3.2578e+02
3.4456e-02 2.4379e+02 8.7542e+01 4.3416e+02 1.6567e+02 5.2891e+02 3.2645e+02
3.4775e-02 2.4731e+02 8.9394e+01 4.4380e+02 1.6835e+02 5.3452e+02 3.2709e+02
3.5097e-02 2.5087e+02 9.1264e+01 4.5378e+02 1.7107e+02 5.4015e+02 3.2769e+02
3.5422e-02 2.5446e+02 9.3152e+01 4.6372e+02 1.7380e+02 5.4582e+02 3.2827e+02
3.5750e-02 2.5807e+02 9.5060e+01 4.7402e+02 1.7657e+02 5.5152e+02 3.2881e+02
3.6081e-02 2.6172e+02 9.6983e+01 4.8430e+02 1.7935e+02 5.5724e+02 3.2932e+02
3.6415e-02 2.6539e+02 9.8928e+01 4.9489e+02 1.8216e+02 5.6299e+02 3.2980e+02
3.6752e-02 2.6910e+02 1.0089e+02 5.0557e+02 1.8499e+02 5.6877e+02 3.3024e+02
3.7092e-02 2.7284e+02 1.0287e+02 5.1641e+02 1.8785e+02 5.7458e+02 3.3065e+02
3.7436e-02 2.7660e+02 1.0486e+02 5.2750e+02 1.9073e+02 5.8041e+02 3.3102e+02
3.7782e-02 2.8040e+02 1.0688e+02 5.3859e+02 1.9364e+02 5.8627e+02 3.3135e+02
3.8132e-02 2.8423e+02 1.0891e+02 5.5008e+02 1.9657e+02 5.9216e+02 3.3164e+02
3.8485e-02 2.8808e+02 1.1096e+02 5.6148e+02 1.9952e+02 5.9807e+02 3.3189e+02
3.8841e-02 2.9197e+02 1.1302e+02 5.7331e+02 2.0250e+02 6.0401e+02 3.3209e+02
3.9201e-02 2.9590e+02 1.1510e+02 5.8509e+02 2.0550e+02 6.0997e+02 3.3226e+02
3.9564e-02 2.9985e+02 1.1721e+02 5.9721e+02 2.0853e+02 6.1596e+02 3.3238e+02
3.9930e-02 3.0383e+02 1.1932e+02 6.0941e+02 2.1158e+02 6.2198e+02 3.3245e+02
4.0300e-02 3.0785e+02 1.2146e+02 6.2177e+02 2.1466e+02 6.2802e+02 3.3248e+02
4.0673e-02 3.1190e+02 1.2361e+02 6.3443e+02 2.1776e+02 6.3408e+02 3.3246e+02
4.1049e-02 3.1598e+02 1.2578e+02 6.4705e+02 2.2088e+02 6.4017e+02 3.3238e+02
4.1429e-02 3.2010e+02 1.2797e+02 6.6013e+02 2.2404e+02 6.4628e+02 3.3226e+02
4.1813e-02 3.2425e+02 1.3018e+02 6.7307e+02 2.2721e+02 6.5241e+02 3.3208e+02
4.2200e-02 3.2843e+02 1.3241e+02 6.8652e+02 2.3042e+02 6.5857e+02 3.3185e+02
4.2591e-02 3.3265e+02 1.3465e+02 6.9986e+02 2.3365e+02 6.6475e+02 3.3156e+02
4.2985e-02 3.3690e+02 1.3691e+02 7.1359e+02 2.3690e+02 6.7095e+02 3.3121e+02
4.3383e-02 3.4118e+02 1.3920e+02 7.2740e+02 2.4019e+02 6.7717e+02 3.3081e+02
4.3785e-02 3.4550e+02 1.4150e+02 7.4138e+02 2.4350e+02 6.8342e+02 3.3034e+02
4.4190e-02 3.4985e+02 1.4383e+02 7.5569e+02 2.4684e+02 6.8968e+02 3.2981e+02
4.4599e-02 3.5424e+02 1.4618e+02 7.6993e+02 2.5021e+02 6.9597e+02 3.2922e+02
4.5012e-02 3.5866e+02 1.4855e+02 7.8471e+02 2.5360e+02 7.0227e+02 3.2856e+02
4.5429e-02 3.6312e+02 1.5094e+02 7.9927e+02 2.5703e+02 7.0859e+02 3.2783e+02
4.5849e-02 3.6761e+02 1.5336e+02 8.1445e+02 2.6048e+02 7.1493e+02 3.2704e+02
4.6274e-02 3.7214e+02 1.5580e+02 8.2945e+02 2.6397e+02 7.2129e+02 3.2617e+02
4.6702e-02 3.7670e+02 1.5827e+02 8.4492e+02 2.6748e+02 7.2767e+02 3.2524e+02
4.7134e-02 3.8130e+02 1.6076e+02 8.6046e+02 2.7103e+02 7.3406e+02 3.2423e+02
4.7571e-02 3.8593e+02 1.6329e+02 8.7617e+02 2.7461e+02 7.4046e+02 3.2314e+02
4.8011e-02 3.9060e+02 1.6585e+02 8.9228e+02 2.7822e+02 7.4689e+02 3.2198e+02
4.8455e-02 3.9530e+02 1.6843e+02 9.0824e+02 2.8187e+02 7.5332e+02 3.2074e+02
4.8904e-02 4.0004e+02 1.7105e+02 9.2489e+02 2.8554e+02 7.5977e+02 3.1943e+02
4.9357e-02 4.0481e+02 1.7370e+02 9.4121e+02 2.8926e+02 7.6623e+02 3.1803e+02
4.9814e-02 4.0961e+02 1.7639e+02 9.5828e+02 2.9300e+02 7.7270e+02 3.1656e+02
5.0275e-02 4.1445e+02 1.7911e+02 9.7510e+02 2.9678e+02 7.7918e+02 3.1500e+02
5.0740e-02 4.1932e+02 1.8188e+02 9.9248e+02 3.0060e+02 7.8567e+02 3.1337e+02
5.1210e-02 4.2423e+02 1.8468e+02 1.0099e+03 3.0445e+02 7.9216e+02 3.1165e+02
5.1684e-02 4.2916e+02 1.8753e+02 1.0275e+03 3.0834e+02 7.9867e+02 3.0984e+02
5.2163e-02 4.3413e+02 1.9041e+02 1.0457e+03 3.1227e+02 8.0517e+02 3.0796e+02
5.2645e-02 4.3913e+02 1.9334e+02 1.0635e+03 3.1623e+02 8.1169e+02 3.0599e+02
5.3133e-02 4.4416e+02 1.9632e+02 1.0823e+03 3.2024e+02 8.1820e+02 3.0393e+02
5.3625e-02 4.4921e+02 1.9934e+02 1.1005e+03 3.2428e+02 8.2472e+02 3.0180e+02
5.4121e-02 4.5430e+02 2.0242e+02 1.1198e+03 3.2836e+02 8.3123e+02 2.9957e+02
5.4622e-02 4.5941e+02 2.0555e+02 1.1386e+03 3.3248e+02 8.3775e+02 2.9727e+02
5.5128e-02 4.6454e+02 2.0873e+02 1.1582e+03 3.3664e+02 8.4426e+02 2.9488e+02
5.5638e-02 4.6970e+02 2.1196e+02 1.1778e+03 3.4084e+02 8.5076e+02 2.9241e+02
5.6153e-02 4.7489e+02 2.1526e+02 1.1975e+03 3.4507e+02 8.5726e+02 2.8986e+02
5.6673e-02 4.8009e+02 2.1861e+02 1.2179e+03 3.4935e+02 8.6375e+02 2.8723e+02
5.7198e-02 4.8532e+02 2.2203e+02 1.2380e+03 3.5367e+02 8.7023e+02 2.8451e+02
5.7727e-02 4.9056e+02 2.2550e+02 1.2591e+03 3.5803e+02 8.7670e+02 2.8172e+02
5.8262e-02 4.9581e+02 2.2903e+02 1.2796e+03 3.6242e+02 8.8315e+02 2.7886e+02
5.8801e-02 5.0109e+02 2.3263e+02 1.3012e+03 3.6686e+02 8.8959e+02 2.7592e+02
5.9345e-02 5.0637e+02 2.3629e+02 1.3224e+03 3.7133e+02 8.9600e+02 2.7290e+02
5.9895e-02 5.1166e+02 2.4003e+02 1.3444e+03 3.7584e+02 9.0240e+02 2.6982e+02
6.0449e-02 5.1696e+02 2.4382e+02 1.3664e+03 3.8039e+02 9.0878e+02 2.6667e+02
6.1009e-02 5.2227e+02 2.4770e+02 1.3886e+03 3.8498e+02 9.1513e+02 2.6345e+02
6.1574e-02 5.2758e+02 2.5162e+02 1.4116e+03 3.8960e+02 9.2145e+02 2.6017e+02
6.2144e-02 5.3289e+02 2.5563e+02 1.4341e+03 3.9426e+02 9.2775e+02 2.5683e+02
6.2719e-02 5.3820e+02 2.5970e+02 1.4579e+03 3.9895e+02 9.3401e+02 2.5344e+02
6.3300e-02 5.4350e+02 2.6384e+02 1.4808e+03 4.0367e+02 9.4024e+02 2.4999e+02
6.3886e-02 5.4879e+02 2.6805e+02 1.5052e+03 4.0842e+02 9.4644e+02 2.4649e+02
6.4477e-02 5.5408e+02 2.7231e+02 1.5289e+03 4.1320e+02 9.5259e+02 2.4295e+02
6.5074e-02 5.5935e+02 2.7667e+02 1.5536e+03 4.1801e+02 9.5871e+02 2.3936e+02
6.5676e-02 5.6461e+02 2.8106e+02 1.5782e+03 4.2284e+02 9.6478e+02 2.3573e+02
6.6284e-02 5.6985e+02 2.8555e+02 1.6031e+03 4.2769e+02 9.7081e+02 2.3207e+02
6.6898e-02 5.7507e+02 2.9007e+02 1.6288e+03 4.3257e+02 9.7679e+02 2.2838e+02
6.7517e-02 5.8026e+02 2.9467e+02 1.6538e+03 4.3746e+02 9.8272e+02 2.2466e+02
6.8142e-02 5.8543e+02 2.9931e+02 1.6805e+03 4.4237e+02 9.8860e+02 2.2092e+02
6.8773e-02 5.9056e+02 3.0402e+02 1.7059e+03 4.4729e+02 9.9442e+02 2.1716e+02
6.9410e-02 5.9566e+02 3.0878e+02 1.7332e+03 4.5222e+02 1.0002e+03 2.1339e+02
7.0052e-02 6.0073e+02 3.1357e+02 1.7594e+03 4.5716e+02 1.0059e+03 2.0961e+02
7.0701e-02 6.0576e+02 3.1844e+02 1.7868e+03 4.6210e+02 1.0115e+03 2.0582e+02
7.1355e-02 6.1075e+02 3.2331e+02 1.8141e+03 4.6703e+02 1.0171e+03 2.0202e+02
7.2016e-02 6.1569e+02 3.2826e+02 1.8414e+03 4.7197e+02 1.0227e+03 1.9823e+02
7.2683e-02 6.2059e+02 3.3320e+02 1.8699e+03 4.7690e+02 1.0281e+03 1.9445e+02
7.3356e-02 6.2544e+02 3.3819e+02 1.8972e+03 4.8181e+02 1.0335e+03 1.9067e+02
7.4035e-02 6.3024e+02 3.4319e+02 1.9265e+03 4.8672e+02 1.0388e+03 1.8691e+02
7.4720e-02 6.3499e+02 3.4821e+02 1.9541e+03 4.9160e+02 1.0441e+03 1.8316e+02
7.5412e-02 6.3968e+02 3.5325e+02 1.9839e+03 4.9646e+02 1.0492e+03 1.7944e+02
7.6110e-02 6.4431e+02 3.5826e+02 2.0123e+03 5.0129e+02 1.0543e+03 1.7573e+02
7.6814e-02 6.4889e+02 3.6332e+02 2.0420e+03 5.0610e+02 1.0594e+03 1.7205e+02
7.7526e-02 6.5341e+02 3.6832e+02 2.0714e+03 5.1087e+02 1.0643e+03 1.6840e+02
7.8243e-02 6.5786e+02 3.7334e+02 2.1007e+03 5.1560e+02 1.0692e+03 1.6477e+02
7.8968e-02 6.6226e+02 3.7831e+02 2.1312e+03 5.2029e+02 1.0740e+03 1.6118e+02
7.9699e-02 6.6659e+02 3.8328e+02 2.1602e+03 5.2493e+02 1.0787e+03 1.5761e+02
8.0436e-02 6.7086e+02 3.8820e+02 2.1915e+03 5.2953e+02 1.0833e+03 1.5408e+02
8.1181e-02 6.7506e+02 3.9307e+02 2.2206e+03 5.3407e+02 1.0879e+03 1.5058e+02
8.1933e-02 6.7920e+02 3.9792e+02 2.2520e+03 5.3856e+02 1.0924e+03 1.4712e+02
8.2691e-02 6.8328e+02 4.0268e+02 2.2817e+03 5.4298e+02 1.0968e+03 1.4369e+02
8.3457e-02 6.8730e+02 4.0742e+02 2.3127e+03 5.4735e+02 1.1011e+03 1.4029e+02
8.4229e-02 6.9125e+02 4.1205e+02 2.3433e+03 5.5165e+02 1.1053e+03 1.3692e+02
8.5009e-02 6.9514e+02 4.1665e+02 2.3735e+03 5.5589e+02 1.1095e+03 1.3358e+02
8.5796e-02 6.9897e+02 4.2114e+02 2.4051e+03 5.6006e+02 1.1136e+03 1.3027e+02
